PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29241539	Lechner SG	Stefan G	Lechner	SG	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany. Electronic address: stefan.lechner@pharma.uni-heidelberg.de.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany. Electronic address: stefan.lechner@pharma.uni-heidelberg.de.'}]
29176651	Simeoli R	Raffaele	Simeoli	R	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Montague K	Karli	Montague	K	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Jones HR	Hefin R	Jones	HR	The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.	William Harvey Research Institute	https://ror.org/0574dzy90	United_Kingdom	London	[{'name': 'Queen Mary University of London', 'id': 'https://ror.org/026zzn846', 'choose': False, 'score': 0.89, 'method': 'Prediction on substring', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.', 'substring': 'Queen Mary University of London London'}, {'name': 'University of London', 'id': 'https://ror.org/04cw6st05', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.'}, {'name': 'William Harvey Research Institute', 'id': 'https://ror.org/0574dzy90', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.'}]
29176651	Castaldi L	Laura	Castaldi	L	EMBL Monterotondo, Via Ramarini 32, 00016, Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'EMBL Monterotondo, Via Ramarini 32, 00016, Monterotondo, Italy.'}]
29176651	Chambers D	David	Chambers	D	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Kelleher JH	Jayne H	Kelleher	JH	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Vacca V	Valentina	Vacca	V	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Pitcher T	Thomas	Pitcher	T	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Grist J	John	Grist	J	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK."}]
29176651	Al-Ahdal H	Hadil	Al-Ahdal	H	School of Clinical Sciences, Medical Science Building, University of Bristol, Bristol, BS8 1TD, UK.	University of Bristol	https://ror.org/0524sp257	United_Kingdom	Bristol	[{'name': 'University of Bristol', 'id': 'https://ror.org/0524sp257', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'Bristol', 'country': 'United_Kingdom', 'string': 'School of Clinical Sciences, Medical Science Building, University of Bristol, Bristol, BS8 1TD, UK.'}]
29176651	Wong LF	Liang-Fong	Wong	LF	School of Clinical Sciences, Medical Science Building, University of Bristol, Bristol, BS8 1TD, UK.	University of Bristol	https://ror.org/0524sp257	United_Kingdom	Bristol	[{'name': 'University of Bristol', 'id': 'https://ror.org/0524sp257', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'Bristol', 'country': 'United_Kingdom', 'string': 'School of Clinical Sciences, Medical Science Building, University of Bristol, Bristol, BS8 1TD, UK.'}]
29176651	Perretti M	Mauro	Perretti	M	The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.	William Harvey Research Institute	https://ror.org/0574dzy90	United_Kingdom	London	[{'name': 'Queen Mary University of London', 'id': 'https://ror.org/026zzn846', 'choose': False, 'score': 0.89, 'method': 'Prediction on substring', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.', 'substring': 'Queen Mary University of London London'}, {'name': 'University of London', 'id': 'https://ror.org/04cw6st05', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.'}, {'name': 'William Harvey Research Institute', 'id': 'https://ror.org/0574dzy90', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': 'The William Harvey Research Institute, Barts and The London School of Medicine, Queen Mary University of London, London, EC1M 6BQ, UK.'}]
29176651	Lai J	Johnathan	Lai	J	Exiqon A/S, Skelstedet 16, 2950, Vedbaek, Denmark.	Wikimedia Danmark	https://ror.org/058a1xy10	Denmark	Brøndby	[{'name': 'Wikimedia Danmark', 'id': 'https://ror.org/058a1xy10', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Brøndby', 'country': 'Denmark', 'string': 'Exiqon A/S, Skelstedet 16, 2950, Vedbaek, Denmark.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}]
29176651	Mouritzen P	Peter	Mouritzen	P	Exiqon A/S, Skelstedet 16, 2950, Vedbaek, Denmark.	Wikimedia Danmark	https://ror.org/058a1xy10	Denmark	Brøndby	[{'name': 'Wikimedia Danmark', 'id': 'https://ror.org/058a1xy10', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Brøndby', 'country': 'Denmark', 'string': 'Exiqon A/S, Skelstedet 16, 2950, Vedbaek, Denmark.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}]
29176651	Heppenstall P	Paul	Heppenstall	P	EMBL Monterotondo, Via Ramarini 32, 00016, Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'EMBL Monterotondo, Via Ramarini 32, 00016, Monterotondo, Italy.'}]
29176651	Malcangio M	Marzia	Malcangio	M	Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK. marzia.malcangio@kcl.ac.uk.	King's College London	https://ror.org/0220mzb33	United_Kingdom	London	[{'name': 'Medical Research Council', 'id': 'https://ror.org/03x94j517', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK. marzia.malcangio@kcl.ac.uk."}, {'name': 'British Heart Foundation', 'id': 'https://ror.org/02wdwnk04', 'choose': False, 'score': 0.74, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK. marzia.malcangio@kcl.ac.uk."}, {'name': "Guy's Hospital", 'id': 'https://ror.org/04r33pf22', 'choose': False, 'score': 0.8, 'method': 'Prediction', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK. marzia.malcangio@kcl.ac.uk."}, {'name': "King's College London", 'id': 'https://ror.org/0220mzb33', 'choose': False, 'score': 1.0, 'method': 'Prediction on complete sentence', 'city': 'London', 'country': 'United_Kingdom', 'string': "Wolfson Centre for Age Related Diseases, King's College London, London, SE1 1UL, UK. marzia.malcangio@kcl.ac.uk."}]
29079445	Braun M	Molly	Braun	M	Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.	Augusta University	https://ror.org/012mef835	United_States	Augusta	[{'name': 'Kettering Medical Center', 'id': 'https://ror.org/00akdyv48', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Kettering', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.6, 'avg': 0.3}, {'name': 'Emmanuel College - Georgia', 'id': 'https://ror.org/02qqa1p29', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Franklin_Springs', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.6, 'avg': 0.3}, {'name': 'National Weather Service', 'id': 'https://ror.org/00tgqzw13', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Silver_Spring', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'College of Coastal Georgia', 'id': 'https://ror.org/01pnp3p28', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Brunswick', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'Georgia Gwinnett College', 'id': 'https://ror.org/05vkmhj10', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lawrenceville', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.68, 'avg': 0.34}, {'name': 'National Geodetic Survey', 'id': 'https://ror.org/02f762h70', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Silver_Spring', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'United States Pharmacopeial Convention', 'id': 'https://ror.org/03a7bpg58', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Rockville', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Georgia Highlands College', 'id': 'https://ror.org/04d8byx33', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Rome', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.71, 'avg': 0.35}, {'name': 'Georgia College & State University', 'id': 'https://ror.org/05kr7zx86', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Milledgeville', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.73, 'avg': 0.36}, {'name': 'Northeast Georgia Medical Center', 'id': 'https://ror.org/02pd4fk17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gainesville', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.72, 'avg': 0.36}, {'name': 'Georgia Military College', 'id': 'https://ror.org/027q1ta90', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Milledgeville', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.76, 'avg': 0.38}, {'name': 'United States Marine Corps', 'id': 'https://ror.org/05av6m066', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Arlington', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.76, 'avg': 0.38}, {'name': 'Navicent Health', 'id': 'https://ror.org/00qd1fk85', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Macon', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.75, 'avg': 0.38}, {'name': 'Albany Medical Center Hospital', 'id': 'https://ror.org/0307crw42', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Albany', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.77, 'avg': 0.39}, {'name': 'University of Maine at Augusta', 'id': 'https://ror.org/041gqhg24', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Augusta', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.82, 'avg': 0.41}, {'name': 'Augusta University Health', 'id': 'https://ror.org/007rawr89', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Augusta', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.84, 'avg': 0.42}, {'name': 'University of Georgia', 'id': 'https://ror.org/00te3t702', 'choose': False, 'score': 0.77, 'method': 'Prediction', 'city': 'Athens', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.7}, {'name': 'Augusta University', 'id': 'https://ror.org/012mef835', 'choose': False, 'score': 0.96, 'method': 'Prediction on complete sentence', 'city': 'Augusta', 'country': 'United_States', 'string': 'Department of Neurosurgery, Medical College of Georgia, Augusta University, United States.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.98}]
