PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29246447	Koehler C	Christian	Koehler	C	Department of Biosciences, University of Oslo, NO-0316 Oslo, Norway.	University of Oslo	https://ror.org/01xtthb56	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Biosciences, University of Oslo, NO-0316 Oslo, Norway.'}]
29246447	Morth JP	Jens Preben	Morth	JP	Center for Molecular Medicine Norway (NCMM), Nordic EMBL Partnership University of Oslo, NO-0349 Oslo, Norway	University of Oslo	https://ror.org/01xtthb56	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Center for Molecular Medicine Norway (NCMM), Nordic EMBL Partnership University of Oslo, NO-0349 Oslo, Norway'}]
29246447	Morth JP	Jens Preben	Morth	JP	 Institute for Experimental Medical Research, Oslo University Hospital, N-0424 Oslo, Norway.	Institutt for Eksperimentell Medisinsk Forskning	https://ror.org/027n77q19	Norway	Oslo	[{'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': ' Institute for Experimental Medical Research, Oslo University Hospital, N-0424 Oslo, Norway.'}, {'name': 'Institutt for Eksperimentell Medisinsk Forskning', 'id': 'https://ror.org/027n77q19', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute for Experimental Medical Research' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': ' Institute for Experimental Medical Research, Oslo University Hospital, N-0424 Oslo, Norway.'}]
29246447	Chuansumrit A	Ampaiwan	Chuansumrit	A	Department of Pediatrics, Mahidol University, Bangkok, Thailand.	Mahidol University	https://ror.org/01znkr924	Thailand	Bangkok	[{'name': 'Ramathibodi Hospital', 'id': 'https://ror.org/04884sy85', 'choose': False, 'score': 0.87, 'method': 'Prediction', 'city': 'Bangkok', 'country': 'Thailand', 'string': 'Department of Pediatrics, Mahidol University, Bangkok, Thailand.'}, {'name': 'Mahidol University', 'id': 'https://ror.org/01znkr924', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Mahidol University' Bangkok Thailand", 'city': 'Bangkok', 'country': 'Thailand', 'string': 'Department of Pediatrics, Mahidol University, Bangkok, Thailand.'}]
29246447	Pinotti M	Mirko	Pinotti	M	Department of Life Sciences and Biotechnology, University of Ferrara, Ferrara, Italy.	University of Ferrara	https://ror.org/041zkgm14	Italy	Ferrara	[{'name': 'University of Ferrara', 'id': 'https://ror.org/041zkgm14', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Ferrara' Ferrara Italy", 'city': 'Ferrara', 'country': 'Italy', 'string': 'Department of Life Sciences and Biotechnology, University of Ferrara, Ferrara, Italy.'}]
29246447	Bernardi F	Francesco	Bernardi	F	Department of Life Sciences and Biotechnology, University of Ferrara, Ferrara, Italy.	University of Ferrara	https://ror.org/041zkgm14	Italy	Ferrara	[{'name': 'University of Ferrara', 'id': 'https://ror.org/041zkgm14', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Ferrara' Ferrara Italy", 'city': 'Ferrara', 'country': 'Italy', 'string': 'Department of Life Sciences and Biotechnology, University of Ferrara, Ferrara, Italy.'}]
29246447	Thiede B	Bernd	Thiede	B	Department of Biosciences, University of Oslo, NO-0316 Oslo, Norway.	University of Oslo	https://ror.org/01xtthb56	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Biosciences, University of Oslo, NO-0316 Oslo, Norway.'}]
29246447	Sandset PM	Per Morten	Sandset	PM	Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway'}, {'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway'}]
29246447	Sandset PM	Per Morten	Sandset	PM	 Research Institute of Internal Medicine, Oslo University Hospital, NO-0424 Oslo, Norway	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': ' Research Institute of Internal Medicine, Oslo University Hospital, NO-0424 Oslo, Norway'}]
29246447	Sandset PM	Per Morten	Sandset	PM	 Institute of Clinical Medicine, University of Oslo, Oslo, Norway.	University of Oslo	https://ror.org/01xtthb56	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': ' Institute of Clinical Medicine, University of Oslo, Oslo, Norway.'}]
29246447	Skretting G	Grethe	Skretting	G	Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway'}, {'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Department of Hematology, Oslo University Hospital, NO-0424 Oslo, Norway'}]
29246447	Skretting G	Grethe	Skretting	G	 Research Institute of Internal Medicine, Oslo University Hospital, NO-0424 Oslo, Norway.	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': ' Research Institute of Internal Medicine, Oslo University Hospital, NO-0424 Oslo, Norway.'}]
29191923	Goettsch C	Claudia	Goettsch	C	From the Department of Internal Medicine I-Cardiology, RWTH Aachen University, Germany (C.G.)	RWTH Aachen University	https://ror.org/04xfq0f34	Germany	Aachen	[{'name': 'RWTH Aachen University', 'id': 'https://ror.org/04xfq0f34', 'choose': True, 'score': 1.0, 'method': "Exact match : 'RWTH Aachen University' Aachen Germany", 'city': 'Aachen', 'country': 'Germany', 'string': 'From the Department of Internal Medicine I-Cardiology, RWTH Aachen University, Germany (C.G.)'}]
29191923	Goettsch C	Claudia	Goettsch	C	 The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)	Danish Diabetes Academy	https://ror.org/05xbkrn90	Denmark	Odense	[{'name': 'Dania Academy of Higher Education', 'id': 'https://ror.org/03xj8qc33', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Randers', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.61, 'avg': 0.3}, {'name': 'Manufacturing Academy of Denmark', 'id': 'https://ror.org/047hkmt09', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Copenhagen', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Danish Academy of Technical Sciences', 'id': 'https://ror.org/03px3wr77', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Kongens_Lyngby', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Royal Danish Academy of Music', 'id': 'https://ror.org/04np6eb38', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Copenhagen', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.65, 'avg': 0.33}, {'name': 'Danish National Academy of Music', 'id': 'https://ror.org/04zbzhb67', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Esbjerg', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.65, 'avg': 0.33}, {'name': 'Danish Diabetes Association', 'id': 'https://ror.org/04gwz1s33', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Odense', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 0.76, 'avg': 0.38}, {'name': 'Danish Diabetes Academy', 'id': 'https://ror.org/05xbkrn90', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Odense', 'country': 'Denmark', 'string': ' The Danish Research Institute of Translational Neuroscience, Nordic European Molecular Biology Laboratory Partnership for Molecular Medicine, Danish Diabetes Academy, Denmark (M.K.)', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
29191923	Goettsch C	Claudia	Goettsch	C	 Department of Biomedicine (M.K.) and Department of Cardiology (M.K.), Aarhus University, Denmark	Aarhus University	https://ror.org/01aj84f44	Denmark	Aarhus	[{'name': 'Aarhus University', 'id': 'https://ror.org/01aj84f44', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Aarhus University' Aarhus Denmark", 'city': 'Aarhus', 'country': 'Denmark', 'string': ' Department of Biomedicine (M.K.) and Department of Cardiology (M.K.), Aarhus University, Denmark'}]
29191923	Goettsch C	Claudia	Goettsch	C	 and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.	Brigham and Women's Hospital	https://ror.org/04b6nzv94	United_States	Boston	[{'name': 'Boston Graduate School of Psychoanalysis', 'id': 'https://ror.org/05jhyr833', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Brookline', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.61, 'avg': 0.3}, {'name': "Dana-Farber/Brigham and Women's Cancer Center", 'id': 'https://ror.org/05rgrbr06', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.6, 'avg': 0.3}, {'name': 'MB Clinical Research and Consulting', 'id': 'https://ror.org/04fasw929', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Glen_Ellyn', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Center for Excellence in Eye Care', 'id': 'https://ror.org/03cvgyy64', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Miami', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.68, 'avg': 0.34}, {'name': "Norton Women's and Children's Hospital", 'id': 'https://ror.org/03t518x65', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Louisville', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Pennsylvania Center for Beef Excellence', 'id': 'https://ror.org/02394fh52', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Harrisburg', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.71, 'avg': 0.35}, {'name': 'Woman’s Hospital of Texas', 'id': 'https://ror.org/03c0nts38', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Houston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.73, 'avg': 0.36}, {'name': 'Center for Vascular Biology Research', 'id': 'https://ror.org/04wsv7966', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.73, 'avg': 0.36}, {'name': 'Boston Medical Center', 'id': 'https://ror.org/010b9wj87', 'choose': False, 'score': 0.1, 'method': 'Prediction', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.37}, {'name': 'Center for Excellence in Education', 'id': 'https://ror.org/03qhz4n98', 'choose': False, 'score': 0.0, 'method': '', 'city': 'McLean', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.79, 'avg': 0.4}, {'name': "Hutzel Women's Hospital", 'id': 'https://ror.org/02paek818', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Detroit', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.82, 'avg': 0.41}, {'name': "Brigham and Women's Faulkner Hospital", 'id': 'https://ror.org/03w44ff23', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 0.86, 'avg': 0.43}, {'name': "Women's Hospital", 'id': 'https://ror.org/00raa0r66', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Ann_Arbor', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}, {'name': 'Harvard Medical School', 'id': 'https://ror.org/03wevmz92', 'choose': False, 'score': 0.06, 'method': 'Prediction on substring', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'substring': 'Harvard Medical School Boston', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.53}, {'name': "Brigham and Women's Hospital", 'id': 'https://ror.org/04b6nzv94', 'choose': False, 'score': 0.97, 'method': 'Prediction on complete sentence', 'city': 'Boston', 'country': 'United_States', 'string': " and Center for Interdisciplinary Cardiovascular Sciences (E.A.) and Center for Excellence in Vascular Biology, Division of Cardiovascular Medicine (E.A.), Brigham and Women's Hospital, Harvard Medical School, Boston, MA.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.98}]
29191923	Kjolby M	Mads	Kjolby	M	From the Department of Internal Medicine I-Cardiology, RWTH Aachen University, Germany (C.G.)	RWTH Aachen University	https://ror.org/04xfq0f34	Germany	Aachen	[{'name': 'RWTH Aachen University', 'id': 'https://ror.org/04xfq0f34', 'choose': True, 'score': 1.0, 'method': "Exact match : 'RWTH Aachen University' Aachen Germany", 'city': 'Aachen', 'country': 'Germany', 'string': 'From the Department of Internal Medicine I-Cardiology, RWTH Aachen University, Germany (C.G.)'}]
