PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
31628213	Hagolani PF	Pascal F	Hagolani	PF	Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland.	University of Helsinki	https://ror.org/040af2s02	Finland	Helsinki	[{'name': 'University of Helsinki', 'id': 'https://ror.org/040af2s02', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Helsinki' Helsinki Finland", 'city': 'Helsinki', 'country': 'Finland', 'string': 'Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland.'}]
31628213	Zimm R	Roland	Zimm	R	Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland.	University of Helsinki	https://ror.org/040af2s02	Finland	Helsinki	[{'name': 'University of Helsinki', 'id': 'https://ror.org/040af2s02', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Helsinki' Helsinki Finland", 'city': 'Helsinki', 'country': 'Finland', 'string': 'Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland.'}]
31628213	Marin-Riera M	Miquel	Marin-Riera	M	Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003 Barcelona, Spain	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'Institute for Bioengineering of Catalonia', 'id': 'https://ror.org/056h71x09', 'choose': False, 'score': 0.73, 'method': 'Prediction', 'city': 'Barcelona', 'country': 'Spain', 'string': 'Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003 Barcelona, Spain'}, {'name': 'Barcelona Institute for Science and Technology', 'id': 'https://ror.org/03kpps236', 'choose': False, 'score': 0.77, 'method': 'Prediction', 'city': 'Barcelona', 'country': 'Spain', 'string': 'Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003 Barcelona, Spain'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003 Barcelona, Spain'}]
31628213	Marin-Riera M	Miquel	Marin-Riera	M	 European Molecular Biology Laboratory, 08003 Barcelona, Spain.	European Molecular Biology Laboratory	https://ror.org/010jaxs89	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': ' European Molecular Biology Laboratory, 08003 Barcelona, Spain.'}]
31628213	Salazar-Ciudad I	Isaac	Salazar-Ciudad	I	Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland isaac.salazar@helsinki.fi.	University of Helsinki	https://ror.org/040af2s02	Finland	Helsinki	[{'name': 'University of Helsinki', 'id': 'https://ror.org/040af2s02', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Helsinki' Helsinki Finland", 'city': 'Helsinki', 'country': 'Finland', 'string': 'Evo-devo Helsinki community, Centre of Excellence in Experimental and Computational Developmental Biology, Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland isaac.salazar@helsinki.fi.'}]
31559909	Capponi S	Simona	Capponi	S	German Cancer Consortium (DKTK) partner site Freiburg, German Cancer Research Center (DKFZ) and Department of Urology, Medical Center-University of Freiburg, Freiburg, Germany.	University of Freiburg	https://ror.org/0245cg223	Germany	Freiburg	[{'name': 'University of Freiburg', 'id': 'https://ror.org/0245cg223', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Freiburg' Freiburg Germany", 'city': 'Freiburg', 'country': 'Germany', 'string': 'German Cancer Consortium (DKTK) partner site Freiburg, German Cancer Research Center (DKFZ) and Department of Urology, Medical Center-University of Freiburg, Freiburg, Germany.'}]
31559909	Stöffler N	Nadja	Stöffler	N	German Cancer Consortium (DKTK) partner site Freiburg, German Cancer Research Center (DKFZ) and Department of Urology, Medical Center-University of Freiburg, Freiburg, Germany.	University of Freiburg	https://ror.org/0245cg223	Germany	Freiburg	[{'name': 'University of Freiburg', 'id': 'https://ror.org/0245cg223', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Freiburg' Freiburg Germany", 'city': 'Freiburg', 'country': 'Germany', 'string': 'German Cancer Consortium (DKTK) partner site Freiburg, German Cancer Research Center (DKFZ) and Department of Urology, Medical Center-University of Freiburg, Freiburg, Germany.'}]
31559909	Irimia M	Manuel	Irimia	M	EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, The Barcelona Institute for Science and Technology, Barcelona, Spain.	Barcelona Institute for Science and Technology	https://ror.org/03kpps236	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, The Barcelona Institute for Science and Technology, Barcelona, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, The Barcelona Institute for Science and Technology, Barcelona, Spain.'}, {'name': 'Barcelona Institute for Science and Technology', 'id': 'https://ror.org/03kpps236', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Barcelona Institute for Science and Technology' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, The Barcelona Institute for Science and Technology, Barcelona, Spain.'}]
31559909	Van Schaik FMA	Frederik M A	Van Schaik	FMA	Molecular Cancer Research and Stem Cells, Regenerative Medicine Center and Center for Molecular Medicine, University Medical Center Utrecht, Utrecht, The Netherlands.	University Medical Center Utrecht	https://ror.org/0575yy874	Netherlands	Utrecht	[{'name': 'Oncode Institute', 'id': 'https://ror.org/01n92vv28', 'choose': False, 'score': 0.8, 'method': 'Prediction', 'city': 'Utrecht', 'country': 'Netherlands', 'string': 'Molecular Cancer Research and Stem Cells, Regenerative Medicine Center and Center for Molecular Medicine, University Medical Center Utrecht, Utrecht, The Netherlands.'}, {'name': 'University Medical Center Utrecht', 'id': 'https://ror.org/0575yy874', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University Medical Center Utrecht' Utrecht Netherlands", 'city': 'Utrecht', 'country': 'Netherlands', 'string': 'Molecular Cancer Research and Stem Cells, Regenerative Medicine Center and Center for Molecular Medicine, University Medical Center Utrecht, Utrecht, The Netherlands.'}]
31559909	Ondik MM	Mercedes M	Ondik	MM	McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA, USA.	Massachusetts Institute of Technology	https://ror.org/042nb2s44	United_States	Cambridge	[{'name': 'Massachusetts Institute of Technology', 'id': 'https://ror.org/042nb2s44', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_States', 'string': 'McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA, USA.'}]
